,session_id,session_started_at,session_ended_at,user_id,device_type,device_browser,device_operating_system,device_language,country
19226,3417836090,2023-04-18 03:23:02,2023-04-18 03:48:06,257736832213209,mobile,yahoo,android,FR,FR
19227,733762162,2023-09-26 01:19:16,2023-09-26 01:33:27,257736832213209,mobile,yahoo,android,FR,FR
19228,450504775,2023-04-19 17:20:41,2023-04-19 17:25:47,282119641282157,desktop,,,,FR
19229,123598681,2023-08-05 18:06:22,2023-08-05 18:14:08,282119641282157,desktop,,,,FR
19230,339765594,2023-11-11 03:51:17,2023-11-11 04:23:08,282119641282157,desktop,,,,FR
19231,2364291754,2023-12-21 11:02:18,2023-12-21 11:06:30,282119641282157,desktop,,,,FR
19232,2064006759,2023-12-18 03:00:10,2023-12-18 03:37:55,282119641282157,desktop,,,,FR
19233,3827867250,2023-04-20 06:56:29,2023-04-20 07:08:51,316862211346095,mobile,google,android,EN,
19234,4069366136,2023-08-19 15:46:32,2023-08-19 16:30:26,316862211346095,mobile,google,android,EN,
19235,1049629282,2023-05-23 21:41:25,2023-05-23 22:25:28,316862211346095,mobile,google,android,EN,
19236,1444907354,2023-03-24 00:03:41,2023-03-24 00:06:37,316862211346095,mobile,google,android,EN,
19237,888763942,2023-08-15 22:52:21,2023-08-15 23:08:41,307727936717925,mobile,google,android,FR,FR
19238,1488414953,2023-02-17 15:16:04,2023-02-17 15:40:57,301923337160302,mobile,yahoo,ios,FR,FR
19239,1816175532,2023-03-06 22:18:43,2023-03-06 23:17:09,212676561633426,,,,,FR
19240,319760272,2023-10-29 12:49:19,2023-10-29 13:10:56,218299255499652,mobile,bing,ios,FR,FR
19241,3123448582,2023-01-28 16:08:13,2023-01-28 16:35:00,218299255499652,mobile,bing,ios,FR,FR
19242,689556518,2023-05-27 09:13:50,2023-05-27 09:37:59,147087725732873,mobile,,ios,FR,FR
19243,2568815116,2023-10-15 19:40:10,2023-10-15 19:45:36,331530931837780,mobile,google,android,EN,FR
19244,945999929,2023-11-20 16:44:42,2023-11-20 17:26:07,331530931837780,mobile,google,android,EN,FR
19245,563923938,2023-12-22 01:35:06,2023-12-22 02:09:19,331530931837780,mobile,google,android,EN,FR
19246,4261017396,2023-05-18 06:27:54,2023-05-18 07:00:59,331530931837780,mobile,google,android,EN,FR
19247,2126465860,2023-02-16 22:02:09,2023-02-16 23:01:19,586176078859270,mobile,google,ios,FR,FR
19248,2797366779,2023-08-14 07:32:56,2023-08-14 08:04:44,586176078859270,mobile,google,ios,FR,FR
19249,2672328408,2023-12-29 06:26:01,2023-12-29 06:57:33,586176078859270,mobile,google,ios,FR,FR
19250,1461443824,2023-07-02 09:50:13,2023-07-02 10:01:05,136920683696520,mobile,google,android,FR,FR
19251,940830496,2023-04-02 10:19:46,2023-04-02 10:28:54,136920683696520,mobile,google,android,FR,FR
19252,1045959309,2023-01-25 20:22:22,2023-01-25 21:16:58,136920683696520,mobile,google,android,FR,FR
19253,3527015757,2023-12-04 06:19:29,2023-12-04 06:51:18,306295720255995,mobile,,ios,FR,FR
19254,4226111584,2023-10-18 00:45:20,2023-10-18 01:19:49,290990240968363,mobile,google,,EN,FR
19255,1712971862,2023-04-07 13:27:52,2023-04-07 13:58:55,290990240968363,mobile,google,,EN,FR
19256,1741282204,2023-12-29 05:06:46,2023-12-29 06:05:14,290990240968363,mobile,google,,EN,FR
19257,154216060,2023-04-05 22:47:02,2023-04-05 23:29:36,323490149389100,mobile,,ios,FR,FR
19258,2865299949,2023-08-09 00:39:21,2023-08-09 01:10:45,323490149389100,mobile,,ios,FR,FR
19259,2448572058,2023-07-14 15:02:02,2023-07-14 15:05:18,126661137806193,mobile,google,ios,FR,FR
19260,2796848144,2023-04-06 22:11:03,2023-04-06 22:32:20,126661137806193,mobile,google,ios,FR,FR
19261,1118351561,2023-03-18 19:55:50,2023-03-18 20:39:50,203127766142527,desktop,google,,,FR
19262,3734284529,2023-08-10 18:57:24,2023-08-10 19:33:33,308499988380876,mobile,,android,FR,SP
19263,998770821,2023-03-09 17:30:36,2023-03-09 17:46:19,308499988380876,mobile,,android,FR,SP
19264,3882781997,2023-01-03 18:27:11,2023-01-03 18:52:10,308499988380876,mobile,,android,FR,SP
19265,1754774758,2023-08-30 21:07:08,2023-08-30 21:57:40,308499988380876,mobile,,android,FR,SP
19266,469383401,2023-09-28 15:06:21,2023-09-28 15:20:52,308499988380876,mobile,,android,FR,SP
19267,3579990012,2023-10-06 23:56:18,2023-10-07 00:13:17,308499988380876,mobile,,android,FR,SP
19268,2592741795,2023-10-25 05:56:38,2023-10-25 06:01:07,201242767417514,mobile,,ios,,FR
19269,3350619438,2023-11-09 11:34:40,2023-11-09 11:45:48,201242767417514,mobile,,ios,,FR
19270,2225466630,2023-04-17 21:25:36,2023-04-17 21:44:01,201242767417514,mobile,,ios,,FR
19271,3876582224,2023-11-17 07:47:32,2023-11-17 08:39:04,183970676897837,desktop,,,,FR
19272,829040499,2023-09-10 01:58:55,2023-09-10 02:07:59,183970676897837,desktop,,,,FR
19273,1326110934,2023-09-18 03:41:03,2023-09-18 03:47:58,183970676897837,desktop,,,,FR
19274,2770268572,2023-10-30 12:55:33,2023-10-30 13:08:44,183970676897837,desktop,,,,FR
19275,2257148582,2023-03-30 18:37:39,2023-03-30 19:24:14,183970676897837,desktop,,,,FR
19276,3615436719,2023-05-17 19:06:04,2023-05-17 19:16:55,172090656919749,desktop,yahoo,,,FR
19277,18727992,2023-07-31 12:11:23,2023-07-31 12:45:23,172090656919749,desktop,yahoo,,,FR
19278,3024291175,2023-06-05 16:54:06,2023-06-05 17:07:49,268610974131274,mobile,bing,ios,FR,FR
19279,1543466897,2023-12-28 16:28:26,2023-12-28 17:21:32,268610974131274,mobile,bing,ios,FR,FR
19280,795727162,2023-05-27 10:24:14,2023-05-27 10:32:24,268610974131274,mobile,bing,ios,FR,FR
19281,2094349893,2023-05-09 04:26:13,2023-05-09 05:16:35,268610974131274,mobile,bing,ios,FR,FR
19282,247393968,2023-05-25 19:09:50,2023-05-25 19:35:13,268610974131274,mobile,bing,ios,FR,FR
19283,4118932685,2023-01-17 22:26:04,2023-01-17 23:10:38,201046425637160,mobile,bing,android,FR,FR
19284,3412186555,2023-01-13 21:56:41,2023-01-13 22:20:27,201046425637160,mobile,bing,android,FR,FR
19285,1782208706,2023-06-05 16:20:18,2023-06-05 17:06:53,201046425637160,mobile,bing,android,FR,FR
19286,3237404368,2023-12-09 09:24:14,2023-12-09 09:37:50,201046425637160,mobile,bing,android,FR,FR
19287,838817436,2023-08-04 02:46:54,2023-08-04 02:59:46,201046425637160,mobile,bing,android,FR,FR
19288,522083774,2023-03-24 19:04:34,2023-03-24 20:04:11,280964114939953,desktop,google,,,FR
19289,3116355145,2023-04-02 08:32:27,2023-04-02 09:32:23,280964114939953,desktop,google,,,FR
19290,2254525963,2023-09-12 06:20:20,2023-09-12 06:36:37,280964114939953,desktop,google,,,FR
19291,1046856622,2023-04-23 01:18:30,2023-04-23 01:43:26,160230354550855,desktop,google,,,FR
19292,1266212088,2023-02-19 03:57:46,2023-02-19 04:48:22,160230354550855,desktop,google,,,FR
19293,3093081335,2023-10-28 10:42:36,2023-10-28 11:07:49,160230354550855,desktop,google,,,FR
19294,1116675022,2023-11-02 19:11:07,2023-11-02 19:38:08,160230354550855,desktop,google,,,FR
19295,1309467872,2023-10-11 04:41:26,2023-10-11 05:32:31,227896252446713,mobile,bing,ios,EN,FR
19296,2074364113,2023-03-28 13:06:30,2023-03-28 13:26:35,227896252446713,mobile,bing,ios,EN,FR
19297,2895496127,2023-12-26 11:11:56,2023-12-26 11:42:53,227896252446713,mobile,bing,ios,EN,FR
19298,1938872530,2023-06-11 16:03:27,2023-06-11 16:58:22,227896252446713,mobile,bing,ios,EN,FR
19299,754224044,2023-02-12 21:28:24,2023-02-12 22:03:59,227896252446713,mobile,bing,ios,EN,FR
19300,3141412599,2023-05-20 17:56:45,2023-05-20 18:56:04,249196873569191,mobile,bing,android,FR,FR
19301,3988153993,2023-02-20 18:03:44,2023-02-20 18:24:18,249196873569191,mobile,bing,android,FR,FR
19302,3538542688,2023-03-30 23:10:30,2023-03-30 23:22:09,249196873569191,mobile,bing,android,FR,FR
19303,1579488622,2023-08-06 02:29:06,2023-08-06 02:39:31,249196873569191,mobile,bing,android,FR,FR
19304,800047130,2023-12-31 17:45:45,2023-12-31 18:04:53,249196873569191,mobile,bing,android,FR,FR
19305,1430019287,2023-04-12 19:08:28,2023-04-12 19:51:17,249196873569191,mobile,bing,android,FR,FR
19306,1551611747,2023-08-23 16:31:23,2023-08-23 17:09:06,255696504371629,desktop,,,,FR
19307,2058741706,2023-01-17 12:02:57,2023-01-17 12:38:39,255696504371629,desktop,,,,FR
19308,2063027002,2023-07-13 18:36:42,2023-07-13 18:44:18,255696504371629,desktop,,,,FR
19309,3970220788,2023-06-11 08:31:36,2023-06-11 08:43:37,195621656817232,mobile,google,ios,EN,FR
19310,553297712,2023-07-29 12:09:55,2023-07-29 13:08:57,195621656817232,mobile,google,ios,EN,FR
19311,465845400,2023-03-10 22:56:55,2023-03-10 23:50:32,135603127596346,mobile,google,ios,FR,FR
19312,1952564867,2023-11-07 01:51:00,2023-11-07 02:34:50,135603127596346,mobile,google,ios,FR,FR
19313,1919311532,2023-07-30 16:56:22,2023-07-30 17:54:02,135603127596346,mobile,google,ios,FR,FR
19314,491103276,2023-02-23 10:39:13,2023-02-23 11:31:32,333127955387979,mobile,,ios,FR,FR
19315,4135908208,2023-12-03 18:56:50,2023-12-03 19:20:25,333127955387979,mobile,,ios,FR,FR
19316,2540252711,2023-07-15 07:13:03,2023-07-15 07:27:47,333127955387979,mobile,,ios,FR,FR
19317,3015981128,2023-09-19 14:53:27,2023-09-19 15:42:14,333127955387979,mobile,,ios,FR,FR
19318,2777101290,2023-01-17 23:13:17,2023-01-18 00:09:27,333127955387979,mobile,,ios,FR,FR
19319,2402872107,2023-06-02 04:37:48,2023-06-02 04:46:36,234676620071573,desktop,bing,,,FR
19320,1196894559,2023-09-24 10:58:12,2023-09-24 11:36:47,239045959135452,mobile,google,android,FR,FR
19321,113258072,2023-06-05 21:41:36,2023-06-05 21:54:25,239045959135452,mobile,google,android,FR,FR
19322,2555825520,2023-02-23 08:25:45,2023-02-23 08:37:31,297054698586577,mobile,google,ios,FR,FR
19323,3683947365,2023-09-22 10:39:53,2023-09-22 11:17:26,297054698586577,mobile,google,ios,FR,FR
19324,2585171457,2023-03-02 22:02:05,2023-03-02 22:21:28,297054698586577,mobile,google,ios,FR,FR
19325,1969762940,2023-07-25 09:09:18,2023-07-25 09:50:17,297054698586577,mobile,google,ios,FR,FR
19326,2508553725,2023-03-12 03:36:54,2023-03-12 04:33:18,297054698586577,mobile,google,ios,FR,FR
19327,422706705,2023-03-18 23:41:49,2023-03-19 00:16:41,126723574694203,desktop,google,,,FR
19328,2766496017,2023-06-09 16:58:19,2023-06-09 17:26:39,126723574694203,desktop,google,,,FR
19329,2041609773,2023-10-22 21:41:56,2023-10-22 21:55:18,126723574694203,desktop,google,,,FR
19330,1517373911,2023-01-21 07:18:25,2023-01-21 07:57:03,140238347395898,mobile,google,ios,FR,FR
19331,800030768,2023-02-04 21:22:12,2023-02-04 21:55:15,140238347395898,mobile,google,ios,FR,FR
19332,3956079229,2023-12-01 10:47:01,2023-12-01 11:11:56,140238347395898,mobile,google,ios,FR,FR
19333,4173332471,2023-10-30 16:54:51,2023-10-30 17:51:41,259771734514552,mobile,google,,FR,FR
19334,2791742775,2023-08-31 21:31:16,2023-08-31 21:53:23,259771734514552,mobile,google,,FR,FR
19335,336969811,2023-11-26 04:55:51,2023-11-26 05:49:31,259771734514552,mobile,google,,FR,FR
19336,3961600818,2023-03-02 10:06:14,2023-03-02 11:05:19,259771734514552,mobile,google,,FR,FR
19337,436170572,2023-03-30 17:59:49,2023-03-30 18:57:35,333279202120963,desktop,yahoo,,,FR
19338,4205482868,2023-02-18 07:10:12,2023-02-18 08:09:30,333279202120963,desktop,yahoo,,,FR
19339,2128283922,2023-07-17 12:45:24,2023-07-17 13:30:14,333279202120963,desktop,yahoo,,,FR
19340,3585220435,2023-04-03 07:44:20,2023-04-03 08:16:19,333279202120963,desktop,yahoo,,,FR
19341,2848683216,2023-07-25 16:58:41,2023-07-25 17:11:59,333279202120963,desktop,yahoo,,,FR
19342,610970430,2023-12-06 13:12:43,2023-12-06 13:53:31,333279202120963,desktop,yahoo,,,FR
19343,3577388044,2023-05-31 10:56:28,2023-05-31 11:19:40,153212098992761,desktop,,,,FR
19344,34968905,2023-04-06 20:31:57,2023-04-06 20:40:56,124685384172431,desktop,google,,,FR
19345,2722692522,2023-12-03 06:34:10,2023-12-03 06:42:00,885749495773528,mobile,google,ios,FR,FR
19346,2152506939,2023-03-23 23:15:36,2023-03-23 23:36:02,885749495773528,mobile,google,ios,FR,FR
19347,3324885974,2023-07-27 09:59:53,2023-07-27 10:32:10,885749495773528,mobile,google,ios,FR,FR
19348,4087740934,2023-04-27 12:21:38,2023-04-27 13:06:01,885749495773528,mobile,google,ios,FR,FR
19349,13589631,2023-10-09 12:45:58,2023-10-09 13:02:16,302131568802608,mobile,bing,ios,FR,FR
19350,2078787238,2023-12-18 08:39:24,2023-12-18 08:41:28,302131568802608,mobile,bing,ios,FR,FR
19351,1235368517,2023-12-14 03:16:06,2023-12-14 03:20:33,302131568802608,mobile,bing,ios,FR,FR
19352,2262973458,2023-12-07 11:23:17,2023-12-07 12:19:13,302131568802608,mobile,bing,ios,FR,FR
19353,273389358,2023-06-07 16:22:42,2023-06-07 16:59:12,302131568802608,mobile,bing,ios,FR,FR
19354,654476316,2023-12-30 10:34:56,2023-12-30 10:36:19,975310996842306,mobile,google,ios,FR,FR
19355,2646628392,2023-02-20 13:33:08,2023-02-20 14:20:00,975310996842306,mobile,google,ios,FR,FR
19356,997833222,2023-12-12 09:55:13,2023-12-12 10:19:00,975310996842306,mobile,google,ios,FR,FR
19357,2318908047,2023-10-01 16:01:16,2023-10-01 16:44:17,281857958424947,desktop,google,,,UK
19358,3432233640,2023-09-16 03:48:26,2023-09-16 04:00:44,281857958424947,desktop,google,,,UK
19359,1215195517,2023-11-29 01:05:23,2023-11-29 01:22:14,239921592085481,mobile,google,android,FR,FR
19360,757370002,2023-02-16 07:37:39,2023-02-16 07:49:54,239921592085481,mobile,google,android,FR,FR
19361,2517694130,2023-06-03 19:18:18,2023-06-03 19:30:42,239921592085481,mobile,google,android,FR,FR
19362,3052626858,2023-08-03 18:03:52,2023-08-03 18:27:35,239921592085481,mobile,google,android,FR,FR
19363,4266682539,2023-06-28 17:02:09,2023-06-28 17:06:22,917963899949905,mobile,yahoo,ios,04,FR
19364,1657786789,2023-12-20 21:36:04,2023-12-20 22:12:21,174889239041608,mobile,,ios,FR,FR
19365,3073460621,2023-04-13 17:50:10,2023-04-13 18:26:55,174889239041608,mobile,,ios,FR,FR
19366,98188865,2023-06-28 06:34:04,2023-06-28 07:33:44,168478473693270,mobile,google,android,FR,FR
19367,1158808806,2023-04-20 17:42:08,2023-04-20 17:51:42,168478473693270,mobile,google,android,FR,FR
19368,2342657531,2023-02-26 05:15:37,2023-02-26 05:25:38,357406747436492,mobile,google,android,EN,FR
19369,184742931,2023-08-02 06:06:06,2023-08-02 07:04:44,357406747436492,mobile,google,android,EN,FR
19370,1099358021,2023-01-20 01:20:30,2023-01-20 01:56:08,357406747436492,mobile,google,android,EN,FR
19371,2753979063,2023-06-11 03:40:08,2023-06-11 03:45:06,357406747436492,mobile,google,android,EN,FR
19372,133540286,2023-02-18 17:14:47,2023-02-18 17:24:27,677335576027472,mobile,,,FR,UK
19373,3334832648,2023-11-17 12:13:51,2023-11-17 12:45:14,677335576027472,mobile,,,FR,UK
19374,3148120519,2023-05-23 01:43:58,2023-05-23 01:51:35,677335576027472,mobile,,,FR,UK
19375,3669004585,2023-02-04 17:48:36,2023-02-04 18:25:36,765758838720275,mobile,google,ios,FR,FR
19376,3813140884,2023-01-04 04:21:09,2023-01-04 05:11:41,765758838720275,mobile,google,ios,FR,FR
19377,3081168537,2023-08-08 13:30:45,2023-08-08 14:05:56,765758838720275,mobile,google,ios,FR,FR
19378,3082540135,2023-07-28 09:02:39,2023-07-28 09:04:41,765758838720275,mobile,google,ios,FR,FR
19379,2324429312,2023-11-17 07:07:32,2023-11-17 08:03:34,329669894198374,mobile,google,ios,FR,FR
19380,1957888919,2023-12-05 05:37:44,2023-12-05 06:00:49,329669894198374,mobile,google,ios,FR,FR
19381,552254763,2023-06-07 07:40:27,2023-06-07 08:28:05,329669894198374,mobile,google,ios,FR,FR
19382,1511581730,2023-01-19 09:26:19,2023-01-19 09:46:44,329669894198374,mobile,google,ios,FR,FR
19383,2535036510,2023-01-31 12:04:25,2023-01-31 12:41:48,329669894198374,mobile,google,ios,FR,FR
19384,2924911424,2023-12-28 21:16:37,2023-12-28 22:01:22,147374107352560,desktop,google,,,UK
19385,74169426,2023-03-08 06:26:32,2023-03-08 07:10:58,147374107352560,desktop,google,,,UK
19386,2757032631,2023-08-07 10:23:18,2023-08-07 10:36:40,147374107352560,desktop,google,,,UK
19387,4180530971,2023-01-03 13:50:43,2023-01-03 13:57:13,263608657265010,mobile,,ios,EN,FR
19388,2765624739,2023-03-21 19:32:39,2023-03-21 19:56:31,263608657265010,mobile,,ios,EN,FR
19389,561521139,2023-08-22 00:31:14,2023-08-22 01:19:36,232868084882640,mobile,,android,FR,
19390,125312200,2023-02-07 16:24:18,2023-02-07 17:20:42,232868084882640,mobile,,android,FR,
19391,2894446844,2023-10-10 07:06:09,2023-10-10 07:26:56,232868084882640,mobile,,android,FR,
19392,294318562,2023-05-21 17:12:34,2023-05-21 17:54:19,255355427152519,mobile,google,ios,,PT
19393,2162317254,2023-05-18 03:19:45,2023-05-18 03:35:56,255355427152519,mobile,google,ios,,PT
19394,2031962497,2023-05-04 05:33:39,2023-05-04 06:02:27,196691209357771,desktop,google,,,FR
19395,419101698,2023-09-03 20:26:20,2023-09-03 21:22:30,196691209357771,desktop,google,,,FR
19396,3213160271,2023-10-02 18:23:13,2023-10-02 18:40:28,196691209357771,desktop,google,,,FR
19397,3655866586,2023-04-25 20:20:44,2023-04-25 21:09:20,196691209357771,desktop,google,,,FR
19398,4004597933,2023-11-23 08:31:00,2023-11-23 09:07:07,330764759240793,desktop,google,,,FR
19399,798941483,2023-07-17 05:56:39,2023-07-17 06:10:48,330764759240793,desktop,google,,,FR
19400,1368401398,2023-07-18 10:25:29,2023-07-18 10:45:33,330764759240793,desktop,google,,,FR
19401,3228577119,2023-10-28 06:55:42,2023-10-28 07:54:33,330764759240793,desktop,google,,,FR
19402,3579676888,2023-10-19 10:16:27,2023-10-19 10:57:44,330764759240793,desktop,google,,,FR
19403,3684309119,2023-04-12 10:15:56,2023-04-12 10:38:57,330764759240793,desktop,google,,,FR
19404,1103281571,2023-10-10 21:57:18,2023-10-10 22:35:58,781240104194808,desktop,,,,FR
19405,319843661,2023-01-06 02:35:20,2023-01-06 02:43:51,781240104194808,desktop,,,,FR
19406,1017721150,2023-12-23 07:30:02,2023-12-23 07:58:21,942981704073351,mobile,google,,EN,FR
19407,288249570,2023-06-03 23:06:32,2023-06-04 00:01:47,942981704073351,mobile,google,,EN,FR
19408,3708327819,2023-12-17 05:53:28,2023-12-17 06:51:51,942981704073351,mobile,google,,EN,FR
19409,107205222,2023-10-05 15:57:29,2023-10-05 16:19:35,942981704073351,mobile,google,,EN,FR
19410,3209983988,2023-12-23 16:30:34,2023-12-23 16:48:23,482709345259909,desktop,google,,,FR
19411,2748641837,2023-09-03 04:45:08,2023-09-03 05:09:11,482709345259909,desktop,google,,,FR
19412,2471022532,2023-08-13 00:05:14,2023-08-13 00:24:48,482709345259909,desktop,google,,,FR
19413,421369338,2023-01-23 20:42:12,2023-01-23 21:33:54,482709345259909,desktop,google,,,FR
19414,3336756820,2023-03-07 05:32:05,2023-03-07 06:02:05,482709345259909,desktop,google,,,FR
19415,3396617861,2023-11-21 19:07:48,2023-11-21 20:03:40,482709345259909,desktop,google,,,FR
19416,4057497349,2023-11-19 20:44:19,2023-11-19 21:11:05,278197155156502,desktop,yahoo,,,FR
19417,484836365,2023-05-31 12:11:39,2023-05-31 12:12:09,278197155156502,desktop,yahoo,,,FR
19418,1900653223,2023-06-30 21:11:16,2023-06-30 21:26:58,278197155156502,desktop,yahoo,,,FR
19419,1092967467,2023-09-29 04:23:20,2023-09-29 05:03:47,278197155156502,desktop,yahoo,,,FR
19420,3266213397,2023-11-25 22:25:05,2023-11-25 22:52:22,117990964169243,mobile,google,ios,FR,FR
19421,2357625304,2023-03-22 07:49:17,2023-03-22 08:01:38,117990964169243,mobile,google,ios,FR,FR
19422,3586997027,2023-04-06 23:07:53,2023-04-07 00:00:13,415653484497077,mobile,google,android,FR,FR
19423,2620400378,2023-11-23 02:07:41,2023-11-23 02:38:27,415653484497077,mobile,google,android,FR,FR
19424,2661378482,2023-03-27 22:00:24,2023-03-27 22:03:09,415653484497077,mobile,google,android,FR,FR
19425,3410302370,2023-09-06 12:19:13,2023-09-06 12:26:16,284300264913196,mobile,google,ios,EN,SP
19426,2732536216,2023-10-25 20:05:15,2023-10-25 20:19:31,284300264913196,mobile,google,ios,EN,SP
19427,2564374815,2023-01-09 10:28:59,2023-01-09 11:03:32,284300264913196,mobile,google,ios,EN,SP
19428,242196398,2023-01-22 08:31:54,2023-01-22 09:10:56,284300264913196,mobile,google,ios,EN,SP
19429,2134607854,2023-03-06 08:52:34,2023-03-06 08:59:05,180114647731814,mobile,google,android,85183,FR
19430,1492472072,2023-01-03 16:57:28,2023-01-03 17:30:27,196207353459468,mobile,,android,EN,
19431,1442251835,2023-10-15 20:31:40,2023-10-15 20:54:03,196207353459468,mobile,,android,EN,
19432,2718394891,2023-01-12 10:18:04,2023-01-12 10:33:19,241411549217947,mobile,bing,ios,EN,FR
19433,3943857437,2023-03-22 08:09:45,2023-03-22 08:26:47,241411549217947,mobile,bing,ios,EN,FR
19434,3365538875,2023-09-28 09:33:38,2023-09-28 09:41:28,241411549217947,mobile,bing,ios,EN,FR
19435,1036818581,2023-05-29 10:48:17,2023-05-29 11:07:51,217525430220884,mobile,,ios,FR,FR
19436,3986775265,2023-07-19 10:42:00,2023-07-19 11:35:04,217525430220884,mobile,,ios,FR,FR
19437,1942112298,2023-02-19 22:39:23,2023-02-19 22:41:25,238091722509558,desktop,bing,,,FR
19438,3696830470,2023-10-06 13:36:40,2023-10-06 14:23:59,238091722509558,desktop,bing,,,FR
19439,2227370534,2023-07-05 00:11:49,2023-07-05 00:18:55,918947511752716,mobile,google,ios,EN,FR
19440,840468976,2023-02-22 07:14:17,2023-02-22 08:03:24,918947511752716,mobile,google,ios,EN,FR
19441,1096181484,2023-08-25 19:33:01,2023-08-25 20:22:12,918947511752716,mobile,google,ios,EN,FR
19442,1231369835,2023-10-15 23:30:49,2023-10-15 23:35:32,153701107387475,desktop,,,,
19443,4028249869,2023-07-10 14:15:54,2023-07-10 14:23:06,153701107387475,desktop,,,,
19444,3695773997,2023-04-27 20:53:16,2023-04-27 21:10:58,153701107387475,desktop,,,,
19445,1668448961,2023-07-28 17:36:07,2023-07-28 18:22:46,153701107387475,desktop,,,,
19446,213424185,2023-09-18 16:08:30,2023-09-18 16:46:19,153701107387475,desktop,,,,
19447,1253399146,2023-01-12 20:17:07,2023-01-12 20:48:31,153701107387475,desktop,,,,
19448,3080637085,2023-03-27 16:04:36,2023-03-27 16:24:27,184156173359186,mobile,google,android,FR,FR
19449,2502240936,2023-10-01 17:05:10,2023-10-01 17:18:33,184156173359186,mobile,google,android,FR,FR
19450,1530648612,2023-08-18 00:11:29,2023-08-18 00:44:44,184156173359186,mobile,google,android,FR,FR
19451,2475085360,2023-08-10 01:36:36,2023-08-10 01:43:30,184156173359186,mobile,google,android,FR,FR
19452,3816252334,2023-05-30 00:12:36,2023-05-30 01:10:21,202232737744046,mobile,google,android,FR,FR
19453,2094586536,2023-03-25 21:00:11,2023-03-25 21:19:14,202232737744046,mobile,google,android,FR,FR
19454,1545192672,2023-12-11 07:56:57,2023-12-11 08:17:13,202232737744046,mobile,google,android,FR,FR
19455,1649168091,2023-03-16 21:25:55,2023-03-16 22:24:23,103873226622367,desktop,google,,,FR
19456,653534796,2023-01-13 15:31:21,2023-01-13 15:57:31,103873226622367,desktop,google,,,FR
19457,2451922407,2023-04-10 20:00:15,2023-04-10 20:25:11,103873226622367,desktop,google,,,FR
19458,2172124160,2023-07-18 07:21:48,2023-07-18 07:32:21,337530764153742,desktop,google,,,
19459,2278094823,2023-07-02 17:34:57,2023-07-02 17:54:39,337530764153742,desktop,google,,,
19460,2483768876,2023-01-15 05:32:23,2023-01-15 06:27:03,229380295076961,desktop,google,,,FR
19461,711749994,2023-09-18 01:57:20,2023-09-18 02:27:19,229380295076961,desktop,google,,,FR
19462,1556789715,2023-05-22 20:49:31,2023-05-22 21:41:43,229380295076961,desktop,google,,,FR
19463,2617727840,2023-07-27 00:04:27,2023-07-27 00:58:49,229380295076961,desktop,google,,,FR
19464,3842750404,2023-08-17 10:47:11,2023-08-17 10:55:46,206556302862663,desktop,google,,,FR
19465,836072609,2023-07-02 07:09:54,2023-07-02 08:01:42,206556302862663,desktop,google,,,FR
19466,3687404039,2023-01-29 05:33:35,2023-01-29 05:56:18,247072190349506,mobile,google,ios,FR,FR
19467,2291579102,2023-05-22 21:32:54,2023-05-22 22:00:12,247072190349506,mobile,google,ios,FR,FR
19468,1669916956,2023-11-14 12:39:06,2023-11-14 13:04:15,247072190349506,mobile,google,ios,FR,FR
19469,1057527881,2023-01-21 06:00:29,2023-01-21 06:30:32,247072190349506,mobile,google,ios,FR,FR
19470,1875366982,2023-04-20 08:14:35,2023-04-20 09:03:51,776419223084754,mobile,google,android,FR,FR
19471,65058465,2023-02-02 18:42:23,2023-02-02 19:25:51,776419223084754,mobile,google,android,FR,FR
19472,543650973,2023-07-30 21:28:08,2023-07-30 21:46:16,776419223084754,mobile,google,android,FR,FR
19473,1649681139,2023-04-09 06:35:36,2023-04-09 07:31:13,199393472927204,desktop,,,,FR
19474,147449127,2023-05-27 09:40:23,2023-05-27 10:24:03,199393472927204,desktop,,,,FR
19475,3677104675,2023-04-26 11:04:37,2023-04-26 12:01:05,335849153054623,desktop,google,,,FR
19476,2276772921,2023-12-28 04:19:38,2023-12-28 04:36:52,239040408055614,mobile,,ios,FR,SP
19477,369183254,2023-06-26 11:26:27,2023-06-26 11:45:34,239040408055614,mobile,,ios,FR,SP
19478,1144836569,2023-09-26 18:22:27,2023-09-26 19:12:27,448051465913644,mobile,google,ios,FR,FR
19479,897804349,2023-08-07 14:06:05,2023-08-07 14:55:59,448051465913644,mobile,google,ios,FR,FR
19480,1394860514,2023-07-10 18:13:44,2023-07-10 19:09:44,448051465913644,mobile,google,ios,FR,FR
19481,849127929,2023-12-30 04:00:48,2023-12-30 04:03:03,448051465913644,mobile,google,ios,FR,FR
19482,1106173709,2023-08-30 00:33:26,2023-08-30 01:30:59,206965921371455,mobile,,ios,FR,FR
19483,1618302493,2023-11-27 06:57:41,2023-11-27 07:42:41,206965921371455,mobile,,ios,FR,FR
19484,3340385520,2023-04-05 22:52:55,2023-04-05 23:38:03,206965921371455,mobile,,ios,FR,FR
19485,884218741,2023-07-06 12:07:56,2023-07-06 12:39:03,269076154452369,desktop,bing,,,FR
19486,84668878,2023-11-23 12:51:55,2023-11-23 13:39:11,205629019687420,desktop,google,,,FR
19487,4138502499,2023-07-09 07:16:48,2023-07-09 07:52:19,205629019687420,desktop,google,,,FR
19488,3018294660,2023-07-15 20:06:53,2023-07-15 21:03:55,205629019687420,desktop,google,,,FR
