,session_id,session_started_at,session_ended_at,user_id,device_type,device_browser,device_operating_system,device_language,country,session_duration,session_weekday,day_period,time_btw_sessions
18962,3861543654.0,2023-10-22 12:32:09,2023-10-22 13:07:53,454393942043905,mobile,google,android,Other,FR,0 days 00:35:44,6,afternoon,135 days 16:01:04
18963,3998238203.0,2023-12-15 10:14:59,2023-12-15 11:00:37,455294680181155,mobile,yahoo,ios,FR,UK,0 days 00:45:38,4,morning,
18964,1218304547.0,2023-06-06 00:54:35,2023-06-06 01:29:35,455720910601911,desktop,google,windows,,FR,0 days 00:35:00,1,night,
18965,2775582616.0,2023-07-04 06:33:01,2023-07-04 07:25:41,455720910601911,desktop,google,windows,,FR,0 days 00:52:40,1,morning,28 days 05:03:26
18966,1185268944.0,2023-10-19 00:12:54,2023-10-19 00:47:21,455720910601911,desktop,google,windows,,FR,0 days 00:34:27,3,night,106 days 16:47:13
18967,2635217314.0,2023-01-26 02:02:23,2023-01-26 02:06:28,456284064979942,,bing,,,FR,0 days 00:04:05,3,night,
18968,2062914945.0,2023-01-29 07:52:40,2023-01-29 08:15:09,456284064979942,,bing,,,FR,0 days 00:22:29,6,morning,3 days 05:46:12
18969,4228886995.0,2023-02-16 10:31:04,2023-02-16 11:04:03,456284064979942,,bing,,,FR,0 days 00:32:59,3,morning,18 days 02:15:55
18970,3091045329.0,2023-02-19 16:45:12,2023-02-19 16:55:46,456284064979942,,bing,,,FR,0 days 00:10:34,6,afternoon,3 days 05:41:09
18971,2261089644.0,2023-04-12 17:11:52,2023-04-12 17:19:22,456284064979942,,bing,,,FR,0 days 00:07:30,2,afternoon,52 days 00:16:06
18972,2250686442.0,2023-08-17 09:59:50,2023-08-17 10:49:34,456284064979942,,bing,,,FR,0 days 00:49:44,3,morning,126 days 16:40:28
18973,3701273523.0,2023-01-28 02:39:37,2023-01-28 03:20:32,458012757861531,mobile,,ios,FR,FR,0 days 00:40:55,5,night,
18974,1275554738.0,2023-08-03 13:42:02,2023-08-03 13:54:50,458012757861531,mobile,,ios,FR,FR,0 days 00:12:48,3,afternoon,187 days 10:21:30
18975,2262688791.0,2023-05-30 07:24:40,2023-05-30 08:03:21,458393299556105,,,,,FR,0 days 00:38:41,1,morning,
18976,615291601.0,2023-12-09 00:07:43,2023-12-09 00:20:24,458393299556105,,,,,FR,0 days 00:12:41,5,night,192 days 16:04:22
18977,2852175407.0,2023-04-09 10:20:26,2023-04-09 10:41:41,458736982653114,desktop,google,windows,,FR,0 days 00:21:15,6,morning,
18978,349111134.0,2023-09-05 19:29:13,2023-09-05 20:18:05,458736982653114,desktop,google,windows,,FR,0 days 00:48:52,1,evening,149 days 08:47:32
18979,2998053014.0,2023-06-22 14:20:15,2023-06-22 15:09:17,459306154153131,desktop,google,windows,,FR,0 days 00:49:02,3,afternoon,
18980,1206839177.0,2023-11-30 09:45:25,2023-11-30 10:43:37,459306154153131,desktop,google,windows,,FR,0 days 00:58:12,3,morning,160 days 18:36:08
18981,3877091374.0,2023-12-25 03:04:32,2023-12-25 03:30:15,459306154153131,desktop,google,windows,,FR,0 days 00:25:43,0,night,24 days 16:20:55
18982,2228227340.0,2023-04-01 22:10:04,2023-04-01 22:31:00,459737981688556,mobile,google,android,FR,FR,0 days 00:20:56,5,evening,
18983,1228304499.0,2023-04-09 00:40:20,2023-04-09 01:26:57,459737981688556,mobile,google,android,FR,FR,0 days 00:46:37,6,night,7 days 02:09:20
18984,2232111154.0,2023-12-14 05:43:53,2023-12-14 06:20:23,459737981688556,mobile,google,android,FR,FR,0 days 00:36:30,3,night,249 days 04:16:56
18985,80666408.0,2023-10-07 00:00:28,2023-10-07 00:55:56,459926803100013,mobile,bing,android,EN,FR,0 days 00:55:28,5,night,
18986,541329709.0,2023-03-03 16:29:49,2023-03-03 17:08:09,460201364121393,mobile,google,,FR,FR,0 days 00:38:20,4,afternoon,
18987,749498485.0,2023-04-03 06:37:44,2023-04-03 07:19:14,460201364121393,mobile,google,,FR,FR,0 days 00:41:30,0,morning,30 days 13:29:35
18988,2997133523.0,2023-06-16 08:30:45,2023-06-16 09:26:54,460201364121393,mobile,google,,FR,FR,0 days 00:56:09,4,morning,74 days 01:11:31
18989,3215643949.0,2023-06-26 14:02:59,2023-06-26 14:38:58,460201364121393,mobile,google,,FR,FR,0 days 00:35:59,0,afternoon,10 days 04:36:05
18990,3297220262.0,2023-10-17 13:01:35,2023-10-17 13:11:24,460201364121393,mobile,google,,FR,FR,0 days 00:09:49,1,afternoon,112 days 22:22:37
18991,3796555426.0,2023-01-09 22:14:35,2023-01-09 23:04:06,460618771948317,desktop,yahoo,windows,,FR,0 days 00:49:31,0,evening,
18992,1681747623.0,2023-04-23 02:31:39,2023-04-23 03:31:10,460618771948317,desktop,yahoo,windows,,FR,0 days 00:59:31,6,night,103 days 03:27:33
18993,826901751.0,2023-06-03 08:03:44,2023-06-03 08:19:27,460618771948317,desktop,yahoo,windows,,FR,0 days 00:15:43,5,morning,41 days 04:32:34
18994,2938673297.0,2023-08-09 12:13:15,2023-08-09 12:29:37,460618771948317,desktop,yahoo,windows,,FR,0 days 00:16:22,2,afternoon,67 days 03:53:48
18995,3549991210.0,2023-04-06 14:12:30,2023-04-06 14:57:13,460820813264716,mobile,,ios,FR,,0 days 00:44:43,3,afternoon,
18996,1282652269.0,2023-04-08 11:36:29,2023-04-08 11:38:29,460820813264716,mobile,,ios,FR,,0 days 00:02:00,5,morning,1 days 20:39:16
18997,2250587226.0,2023-07-08 17:03:27,2023-07-08 17:12:11,460820813264716,mobile,,ios,FR,,0 days 00:08:44,5,afternoon,91 days 05:24:58
18998,4226044852.0,2023-08-07 07:20:24,2023-08-07 07:25:45,460820813264716,mobile,,ios,FR,,0 days 00:05:21,0,morning,29 days 14:08:13
18999,594679217.0,2023-08-10 12:18:24,2023-08-10 12:24:42,460820813264716,mobile,,ios,FR,,0 days 00:06:18,3,afternoon,3 days 04:52:39
19000,3629808652.0,2023-09-26 17:27:06,2023-09-26 17:48:31,460820813264716,mobile,,ios,FR,,0 days 00:21:25,1,afternoon,47 days 05:02:24
19001,2086164604.0,2023-03-07 15:00:02,2023-03-07 15:30:56,461055598828223,desktop,google,windows,,FR,0 days 00:30:54,1,afternoon,
19002,760984830.0,2023-03-19 05:09:04,2023-03-19 05:51:22,461055598828223,desktop,google,windows,,FR,0 days 00:42:18,6,night,11 days 13:38:08
19003,466193364.0,2023-03-22 02:58:32,2023-03-22 03:55:07,461055598828223,desktop,google,windows,,FR,0 days 00:56:35,2,night,2 days 21:07:10
19004,38914388.0,2023-05-31 09:36:13,2023-05-31 10:13:09,461055598828223,desktop,google,windows,,FR,0 days 00:36:56,2,morning,70 days 05:41:06
19005,4094250789.0,2023-07-25 19:01:17,2023-07-25 19:49:09,461055598828223,desktop,google,windows,,FR,0 days 00:47:52,1,evening,55 days 08:48:08
19006,2444540876.0,2023-12-01 20:54:16,2023-12-01 21:07:25,461055598828223,desktop,google,windows,,FR,0 days 00:13:09,4,evening,129 days 01:05:07
19007,1467174188.0,2023-11-02 19:10:34,2023-11-02 19:48:48,461667315198035,,google,,,,0 days 00:38:14,3,evening,
19008,1031345164.0,2023-01-14 02:51:17,2023-01-14 03:45:35,461690439548908,mobile,google,ios,FR,FR,0 days 00:54:18,5,night,
19009,1576062551.0,2023-08-20 14:47:40,2023-08-20 15:25:39,461690439548908,mobile,google,ios,FR,FR,0 days 00:37:59,6,afternoon,218 days 11:02:05
19010,3077550595.0,2023-12-08 20:00:53,2023-12-08 20:32:12,461690439548908,mobile,google,ios,FR,FR,0 days 00:31:19,4,evening,110 days 04:35:14
19011,1136093591.0,2023-03-12 17:07:31,2023-03-12 17:33:45,462011723470783,,,,,FR,0 days 00:26:14,6,afternoon,
19012,1638957926.0,2023-04-02 23:58:52,2023-04-03 00:51:18,462011723470783,,,,,FR,0 days 00:52:26,6,evening,21 days 06:25:07
19013,2183972905.0,2023-05-23 11:52:05,2023-05-23 12:10:03,462011723470783,,,,,FR,0 days 00:17:58,1,morning,50 days 11:00:47
19014,1384140557.0,2023-07-06 10:48:56,2023-07-06 11:17:56,462011723470783,,,,,FR,0 days 00:29:00,3,morning,43 days 22:38:53
19015,2237178263.0,2023-08-06 15:23:04,2023-08-06 15:50:54,462011723470783,,,,,FR,0 days 00:27:50,6,afternoon,31 days 04:05:08
19016,56057104.0,2023-11-22 14:06:57,2023-11-22 14:35:25,462011723470783,,,,,FR,0 days 00:28:28,2,afternoon,107 days 22:16:03
19017,3289786412.0,2023-01-25 14:06:49,2023-01-25 14:50:25,462438191111183,mobile,google,ios,EN,FR,0 days 00:43:36,2,afternoon,
19018,633007083.0,2023-01-28 22:53:53,2023-01-28 23:20:41,462438191111183,mobile,google,ios,EN,FR,0 days 00:26:48,5,evening,3 days 08:03:28
19019,2205909699.0,2023-05-26 11:07:14,2023-05-26 11:47:30,462438191111183,mobile,google,ios,EN,FR,0 days 00:40:16,4,morning,117 days 11:46:33
19020,2947777134.0,2023-06-24 16:07:35,2023-06-24 16:41:22,462438191111183,mobile,google,ios,EN,FR,0 days 00:33:47,5,afternoon,29 days 04:20:05
19021,4279948920.0,2023-07-10 08:21:14,2023-07-10 08:56:29,462438191111183,mobile,google,ios,EN,FR,0 days 00:35:15,0,morning,15 days 15:39:52
19022,3241642532.0,2023-11-03 20:45:28,2023-11-03 20:53:27,462438191111183,mobile,google,ios,EN,FR,0 days 00:07:59,4,evening,116 days 11:48:59
19023,3521208323.0,2023-02-08 02:14:40,2023-02-08 02:57:28,462524174807779,mobile,yahoo,android,FR,FR,0 days 00:42:48,2,night,
19024,4099818942.0,2023-04-01 21:52:11,2023-04-01 22:37:46,462524174807779,mobile,yahoo,android,FR,FR,0 days 00:45:35,5,evening,52 days 18:54:43
19025,611926585.0,2023-05-04 07:53:15,2023-05-04 08:43:28,462524174807779,mobile,yahoo,android,FR,FR,0 days 00:50:13,3,morning,32 days 09:15:29
19026,3893702011.0,2023-06-18 04:45:43,2023-06-18 05:08:54,462524174807779,mobile,yahoo,android,FR,FR,0 days 00:23:11,6,night,44 days 20:02:15
19027,3402861814.0,2023-07-31 21:04:08,2023-07-31 21:16:59,462524174807779,mobile,yahoo,android,FR,FR,0 days 00:12:51,0,evening,43 days 15:55:14
19028,2131170190.0,2023-09-24 17:45:30,2023-09-24 18:41:05,462524174807779,mobile,yahoo,android,FR,FR,0 days 00:55:35,6,afternoon,54 days 20:28:31
19029,53756171.0,2023-10-21 23:49:51,2023-10-22 00:37:04,462524174807779,mobile,yahoo,android,FR,FR,0 days 00:47:13,5,evening,27 days 05:08:46
19030,2492562235.0,2023-12-05 05:52:21,2023-12-05 05:58:54,462524174807779,mobile,yahoo,android,FR,FR,0 days 00:06:33,1,night,44 days 05:15:17
19031,1931256439.0,2023-11-10 23:17:10,2023-11-10 23:47:58,462551397346459,desktop,bing,windows,,FR,0 days 00:30:48,4,evening,
19032,4196801047.0,2023-02-13 00:17:18,2023-02-13 00:28:32,462671120132918,mobile,google,ios,FR,FR,0 days 00:11:14,0,night,
19033,234863778.0,2023-03-03 06:50:21,2023-03-03 07:33:28,462671120132918,mobile,google,ios,FR,FR,0 days 00:43:07,4,morning,18 days 06:21:49
19034,1153886562.0,2023-06-07 00:13:24,2023-06-07 00:45:27,462671120132918,mobile,google,ios,FR,FR,0 days 00:32:03,2,night,95 days 16:39:56
19035,2391838655.0,2023-06-13 04:38:15,2023-06-13 04:47:10,462671120132918,mobile,google,ios,FR,FR,0 days 00:08:55,1,night,6 days 03:52:48
19036,4190168365.0,2023-10-17 20:43:36,2023-10-17 21:18:23,462671120132918,mobile,google,ios,FR,FR,0 days 00:34:47,1,evening,126 days 15:56:26
19037,1029853192.0,2023-10-27 07:45:15,2023-10-27 07:55:52,462671120132918,mobile,google,ios,FR,FR,0 days 00:10:37,4,morning,9 days 10:26:52
19038,1836036522.0,2023-11-09 08:22:57,2023-11-09 08:51:13,462671120132918,mobile,google,ios,FR,FR,0 days 00:28:16,3,morning,13 days 00:27:05
19039,3379962121.0,2023-12-09 08:43:42,2023-12-09 08:48:50,462671120132918,mobile,google,ios,FR,FR,0 days 00:05:08,5,morning,29 days 23:52:29
19040,3190659870.0,2023-09-12 22:06:42,2023-09-12 22:18:50,462733340873958,mobile,yahoo,ios,FR,FR,0 days 00:12:08,1,evening,
19041,544430886.0,2023-10-16 22:28:43,2023-10-16 22:43:15,462733340873958,mobile,yahoo,ios,FR,FR,0 days 00:14:32,0,evening,34 days 00:09:53
19042,2166223091.0,2023-11-05 07:50:56,2023-11-05 08:26:08,462733340873958,mobile,yahoo,ios,FR,FR,0 days 00:35:12,6,morning,19 days 09:07:41
19043,,2023-02-05 15:00:59,2023-02-05 15:20:12,463127572720153,mobile,,ios,FR,FR,0 days 00:19:13,6,afternoon,
19044,,2023-09-05 10:31:16,2023-09-05 10:51:30,463127572720153,mobile,,ios,FR,FR,0 days 00:20:14,1,morning,211 days 19:11:04
19045,2800092625.0,2023-02-20 11:41:28,2023-02-20 12:32:15,463757781478722,mobile,google,ios,FR,FR,0 days 00:50:47,0,morning,
19046,1864963324.0,2023-08-04 22:08:25,2023-08-04 22:39:20,463757781478722,mobile,google,ios,FR,FR,0 days 00:30:55,4,evening,165 days 09:36:10
19047,2444129783.0,2023-09-11 05:14:05,2023-09-11 05:33:53,463757781478722,mobile,google,ios,FR,FR,0 days 00:19:48,0,night,37 days 06:34:45
19048,4226623261.0,2023-10-13 09:33:03,2023-10-13 10:31:31,463757781478722,mobile,google,ios,FR,FR,0 days 00:58:28,4,morning,32 days 03:59:10
19049,2484771829.0,2023-12-10 18:44:25,2023-12-10 19:40:23,463757781478722,mobile,google,ios,FR,FR,0 days 00:55:58,6,evening,58 days 08:12:54
19050,2172249250.0,2023-12-19 18:57:17,2023-12-19 19:17:03,463757781478722,mobile,google,ios,FR,FR,0 days 00:19:46,1,evening,8 days 23:16:54
19051,3776483855.0,2023-04-04 09:36:18,2023-04-04 10:06:30,464161720407281,mobile,google,android,FR,FR,0 days 00:30:12,1,morning,
19052,1040576677.0,2023-07-10 01:05:22,2023-07-10 01:31:37,464161720407281,mobile,google,android,FR,FR,0 days 00:26:15,0,night,96 days 14:58:52
19053,322259380.0,2023-09-17 19:45:13,2023-09-17 20:45:05,464161720407281,mobile,google,android,FR,FR,0 days 00:59:52,6,evening,69 days 18:13:36
19054,2726284248.0,2023-12-02 15:47:55,2023-12-02 16:36:16,464161720407281,mobile,google,android,FR,FR,0 days 00:48:21,5,afternoon,75 days 19:02:50
19055,2662855918.0,2023-05-24 09:56:02,2023-05-24 10:45:36,464328705971346,desktop,google,windows,,FR,0 days 00:49:34,2,morning,
19056,4166406439.0,2023-12-20 08:13:19,2023-12-20 08:15:29,464328705971346,desktop,google,windows,,FR,0 days 00:02:10,2,morning,209 days 21:27:43
19057,3356293423.0,2023-03-08 00:57:03,2023-03-08 00:58:25,464571166109985,desktop,google,windows,,FR,0 days 00:01:22,2,night,
19058,4070520278.0,2023-01-03 17:49:55,2023-01-03 18:27:07,465261126537925,mobile,google,ios,FR,DE,0 days 00:37:12,1,afternoon,
19059,1057665803.0,2023-05-04 07:25:19,2023-05-04 07:53:16,465261126537925,mobile,google,ios,FR,DE,0 days 00:27:57,3,morning,120 days 12:58:12
19060,3336348830.0,2023-08-25 01:13:11,2023-08-25 02:10:43,465261126537925,mobile,google,ios,FR,DE,0 days 00:57:32,4,night,112 days 17:19:55
19061,4107270404.0,2023-10-20 18:10:29,2023-10-20 19:03:31,465261126537925,mobile,google,ios,FR,DE,0 days 00:53:02,4,evening,56 days 15:59:46
19062,3391518214.0,2023-01-08 23:31:44,2023-01-09 00:08:57,465471909361270,desktop,google,windows,,FR,0 days 00:37:13,6,evening,
19063,1139936395.0,2023-02-08 19:44:21,2023-02-08 20:06:45,465471909361270,desktop,google,windows,,FR,0 days 00:22:24,2,evening,30 days 19:35:24
19064,2529689690.0,2023-07-17 21:16:24,2023-07-17 21:32:11,465471909361270,desktop,google,windows,,FR,0 days 00:15:47,0,evening,159 days 01:09:39
19065,1509163923.0,2023-09-23 13:27:53,2023-09-23 14:21:38,465471909361270,desktop,google,windows,,FR,0 days 00:53:45,5,afternoon,67 days 15:55:42
19066,2904479892.0,2023-11-17 15:37:50,2023-11-17 16:20:54,465471909361270,desktop,google,windows,,FR,0 days 00:43:04,4,afternoon,55 days 01:16:12
19067,2878504721.0,2023-03-12 07:05:48,2023-03-12 08:05:20,465578056212474,mobile,google,ios,FR,FR,0 days 00:59:32,6,morning,
19068,3759879435.0,2023-03-22 17:53:24,2023-03-22 18:25:45,465578056212474,mobile,google,ios,FR,FR,0 days 00:32:21,2,afternoon,10 days 09:48:04
19069,2967924225.0,2023-04-26 12:27:55,2023-04-26 12:47:20,465578056212474,mobile,google,ios,FR,FR,0 days 00:19:25,2,afternoon,34 days 18:02:10
19070,4037510340.0,2023-06-16 11:26:39,2023-06-16 12:26:06,465578056212474,mobile,google,ios,FR,FR,0 days 00:59:27,4,morning,50 days 22:39:19
19071,1099480929.0,2023-01-20 00:57:34,2023-01-20 01:02:05,469159692583032,desktop,google,windows,,FR,0 days 00:04:31,4,night,
19072,406377162.0,2023-07-01 23:31:29,2023-07-01 23:52:17,469159692583032,desktop,google,windows,,FR,0 days 00:20:48,5,evening,162 days 22:29:24
19073,1977144061.0,2023-08-03 05:30:50,2023-08-03 05:58:13,469159692583032,desktop,google,windows,,FR,0 days 00:27:23,3,night,32 days 05:38:33
19074,882833032.0,2023-10-19 00:22:20,2023-10-19 00:32:29,469159692583032,desktop,google,windows,,FR,0 days 00:10:09,3,night,76 days 18:24:07
19075,2973280931.0,2023-12-05 12:50:16,2023-12-05 13:33:33,469159692583032,desktop,google,windows,,FR,0 days 00:43:17,1,afternoon,47 days 12:17:47
19076,3228162406.0,2023-06-08 06:26:52,2023-06-08 07:21:49,469560413850963,,bing,,,FR,0 days 00:54:57,3,morning,
19077,3907350436.0,2023-09-07 12:34:56,2023-09-07 13:24:51,469560413850963,,bing,,,FR,0 days 00:49:55,3,afternoon,91 days 05:13:07
19078,226950194.0,2023-12-23 22:56:04,2023-12-23 23:49:53,469560413850963,,bing,,,FR,0 days 00:53:49,5,evening,107 days 09:31:13
19079,2830090307.0,2023-01-12 11:04:26,2023-01-12 11:53:42,470219690911684,desktop,google,windows,,FR,0 days 00:49:16,3,morning,
19080,2763179990.0,2023-02-09 02:49:28,2023-02-09 03:46:47,470219690911684,desktop,google,windows,,FR,0 days 00:57:19,3,night,27 days 14:55:46
19081,55492546.0,2023-03-12 02:35:16,2023-03-12 02:47:42,470219690911684,desktop,google,windows,,FR,0 days 00:12:26,6,night,30 days 22:48:29
19082,2722427637.0,2023-04-11 23:02:04,2023-04-11 23:11:18,470219690911684,desktop,google,windows,,FR,0 days 00:09:14,1,evening,30 days 20:14:22
19083,2647642130.0,2023-09-13 18:21:05,2023-09-13 18:25:45,470219690911684,desktop,google,windows,,FR,0 days 00:04:40,2,evening,154 days 19:09:47
19084,2796538286.0,2023-11-14 04:57:34,2023-11-14 05:24:23,470219690911684,desktop,google,windows,,FR,0 days 00:26:49,1,night,61 days 10:31:49
19085,3666429747.0,2023-11-24 08:59:44,2023-11-24 09:14:02,470219690911684,desktop,google,windows,,FR,0 days 00:14:18,4,morning,10 days 03:35:21
19086,660581727.0,2023-04-21 11:19:21,2023-04-21 11:45:26,470462393760377,mobile,yahoo,ios,EN,FR,0 days 00:26:05,4,morning,
19087,3314654394.0,2023-12-27 04:43:11,2023-12-27 05:33:45,470462393760377,mobile,yahoo,ios,EN,FR,0 days 00:50:34,2,night,249 days 16:57:45
19088,3064123837.0,2023-03-16 03:43:59,2023-03-16 04:39:01,471105824775748,mobile,,ios,,FR,0 days 00:55:02,3,night,
19089,2529197170.0,2023-12-31 14:42:19,2023-12-31 14:43:51,471105824775748,mobile,,ios,,FR,0 days 00:01:32,6,afternoon,290 days 10:03:18
19090,29797795.0,2023-01-08 01:17:10,2023-01-08 01:18:09,471225835264465,mobile,google,android,EN,FR,0 days 00:00:59,6,night,
19091,3509401519.0,2023-02-21 23:21:04,2023-02-21 23:35:28,471225835264465,mobile,google,android,EN,FR,0 days 00:14:24,1,evening,44 days 22:02:55
19092,688924297.0,2023-08-02 22:12:13,2023-08-02 22:57:11,471225835264465,mobile,google,android,EN,FR,0 days 00:44:58,2,evening,161 days 22:36:45
19093,38423296.0,2023-01-20 09:16:51,2023-01-20 10:07:06,471310809188229,desktop,google,windows,,FR,0 days 00:50:15,4,morning,
19094,537332920.0,2023-04-28 00:08:57,2023-04-28 00:25:15,471310809188229,desktop,google,windows,,FR,0 days 00:16:18,4,night,97 days 14:01:51
19095,3158192080.0,2023-07-20 19:00:28,2023-07-20 19:12:35,471310809188229,desktop,google,windows,,FR,0 days 00:12:07,3,evening,83 days 18:35:13
19096,1764111852.0,2023-10-22 11:41:24,2023-10-22 12:35:42,471310809188229,desktop,google,windows,,FR,0 days 00:54:18,6,morning,93 days 16:28:49
19097,1275085143.0,2023-01-10 13:12:32,2023-01-10 13:21:19,472411305672316,mobile,yahoo,android,FR,FR,0 days 00:08:47,1,afternoon,
19098,1126397312.0,2023-03-29 09:18:16,2023-03-29 09:51:45,472411305672316,mobile,yahoo,android,FR,FR,0 days 00:33:29,2,morning,77 days 19:56:57
19099,2943591266.0,2023-06-02 19:01:58,2023-06-02 19:13:03,472411305672316,mobile,yahoo,android,FR,FR,0 days 00:11:05,4,evening,65 days 09:10:13
19100,4159896242.0,2023-07-06 08:09:18,2023-07-06 08:12:57,472411305672316,mobile,yahoo,android,FR,FR,0 days 00:03:39,3,morning,33 days 12:56:15
19101,554227762.0,2023-04-19 01:23:56,2023-04-19 01:40:28,472822687947924,mobile,,ios,FR,FR,0 days 00:16:32,2,night,
19102,567571797.0,2023-08-24 12:58:25,2023-08-24 13:53:05,472822687947924,mobile,,ios,FR,FR,0 days 00:54:40,3,afternoon,127 days 11:17:57
19103,4117409806.0,2023-09-20 14:51:11,2023-09-20 15:20:02,472822687947924,mobile,,ios,FR,FR,0 days 00:28:51,2,afternoon,27 days 00:58:06
19104,4156424945.0,2023-11-22 06:25:47,2023-11-22 06:30:37,472822687947924,mobile,,ios,FR,FR,0 days 00:04:50,2,morning,62 days 15:05:45
19105,3100169619.0,2023-04-23 15:09:00,2023-04-23 15:26:06,472925875244380,,bing,,,FR,0 days 00:17:06,6,afternoon,
19106,664446827.0,2023-11-06 05:14:40,2023-11-06 05:21:12,472925875244380,,bing,,,FR,0 days 00:06:32,0,night,196 days 13:48:34
19107,2866833987.0,2023-07-06 14:27:17,2023-07-06 15:10:27,473192155975489,,google,,,FR,0 days 00:43:10,3,afternoon,
19108,2256355028.0,2023-01-12 04:36:22,2023-01-12 04:45:30,473907984293348,mobile,google,android,FR,FR,0 days 00:09:08,3,night,
19109,3417583689.0,2023-05-19 07:14:52,2023-05-19 07:24:35,473944916788327,mobile,google,android,FR,,0 days 00:09:43,4,morning,
19110,1897465392.0,2023-06-12 23:57:07,2023-06-13 00:19:32,473944916788327,mobile,google,android,FR,,0 days 00:22:25,0,evening,24 days 16:32:32
19111,3282853177.0,2023-05-18 19:02:07,2023-05-18 20:01:03,473997555052534,desktop,google,windows,,FR,0 days 00:58:56,3,evening,
19112,620692991.0,2023-10-13 19:05:17,2023-10-13 19:27:15,473997555052534,desktop,google,windows,,FR,0 days 00:21:58,4,evening,147 days 23:04:14
19113,54003934.0,2023-12-15 15:33:04,2023-12-15 16:30:54,473997555052534,desktop,google,windows,,FR,0 days 00:57:50,4,afternoon,62 days 20:05:49
19114,1293610743.0,2023-05-29 11:03:21,2023-05-29 11:31:58,475047230831794,desktop,yahoo,windows,,FR,0 days 00:28:37,0,morning,
19115,1842242298.0,2023-07-25 12:36:17,2023-07-25 13:14:25,475566724362092,mobile,google,android,FR,FR,0 days 00:38:08,1,afternoon,
19116,2046697704.0,2023-08-05 13:02:05,2023-08-05 13:51:51,475566724362092,mobile,google,android,FR,FR,0 days 00:49:46,5,afternoon,10 days 23:47:40
19117,1561221083.0,2023-11-09 13:18:33,2023-11-09 14:07:04,475566724362092,mobile,google,android,FR,FR,0 days 00:48:31,3,afternoon,95 days 23:26:42
19118,306696329.0,2023-06-09 10:52:41,2023-06-09 11:00:20,475810943420608,mobile,google,android,FR,FR,0 days 00:07:39,4,morning,
19119,352216802.0,2023-09-20 17:48:19,2023-09-20 18:42:09,475810943420608,mobile,google,android,FR,FR,0 days 00:53:50,2,afternoon,103 days 06:47:59
19120,3315347699.0,2023-07-23 22:50:43,2023-07-23 23:04:16,475819717523990,desktop,,windows,,FR,0 days 00:13:33,6,evening,
19121,681560822.0,2023-05-04 17:29:52,2023-05-04 17:39:42,476553690550154,mobile,google,android,FR,FR,0 days 00:09:50,3,afternoon,
19122,3581986695.0,2023-01-12 01:12:46,2023-01-12 01:33:40,476887389723081,desktop,google,windows,,FR,0 days 00:20:54,3,night,
19123,1143918535.0,2023-10-14 17:53:01,2023-10-14 17:55:51,476887389723081,desktop,google,windows,,FR,0 days 00:02:50,5,afternoon,275 days 16:19:21
19124,2076654721.0,2023-12-05 22:10:01,2023-12-05 22:59:44,476887389723081,desktop,google,windows,,FR,0 days 00:49:43,1,evening,52 days 04:14:10
19125,2528529027.0,2023-04-07 15:11:38,2023-04-07 15:37:22,477801789390302,desktop,,windows,,FR,0 days 00:25:44,4,afternoon,
19126,543944315.0,2023-05-13 02:10:48,2023-05-13 02:36:12,477801789390302,desktop,,windows,,FR,0 days 00:25:24,5,night,35 days 10:33:26
19127,3862098223.0,2023-10-19 00:22:56,2023-10-19 00:32:37,477801789390302,desktop,,windows,,FR,0 days 00:09:41,3,night,158 days 21:46:44
19128,2272072724.0,2023-11-02 14:24:45,2023-11-02 14:50:51,477801789390302,desktop,,windows,,FR,0 days 00:26:06,3,afternoon,14 days 13:52:08
19129,1431492875.0,2023-01-14 06:26:42,2023-01-14 07:21:33,477929539843777,desktop,yahoo,windows,,,0 days 00:54:51,5,morning,
19130,4242074427.0,2023-04-10 00:26:45,2023-04-10 00:38:42,477929539843777,desktop,yahoo,windows,,,0 days 00:11:57,0,night,85 days 17:05:12
19131,4190222019.0,2023-06-23 04:01:55,2023-06-23 04:25:16,477929539843777,desktop,yahoo,windows,,,0 days 00:23:21,4,night,74 days 03:23:13
19132,1587976283.0,2023-08-23 18:27:12,2023-08-23 19:17:35,477929539843777,desktop,yahoo,windows,,,0 days 00:50:23,2,evening,61 days 14:01:56
19133,1674923000.0,2023-03-31 11:33:36,2023-03-31 11:39:50,478681000923482,mobile,google,android,FR,FR,0 days 00:06:14,4,morning,
19134,368372895.0,2023-06-12 06:02:40,2023-06-12 06:41:13,478681000923482,mobile,google,android,FR,FR,0 days 00:38:33,0,morning,72 days 18:22:50
19135,919129494.0,2023-06-13 07:32:25,2023-06-13 08:00:51,478681000923482,mobile,google,android,FR,FR,0 days 00:28:26,1,morning,1 days 00:51:12
19136,,2023-02-16 16:52:39,2023-02-16 17:11:11,479422436838251,desktop,google,windows,,FR,0 days 00:18:32,3,afternoon,
19137,,2023-05-08 16:03:01,2023-05-08 16:52:09,479422436838251,desktop,google,windows,,FR,0 days 00:49:08,0,afternoon,80 days 22:51:50
19138,,2023-08-16 13:49:52,2023-08-16 14:00:01,479422436838251,desktop,google,windows,,FR,0 days 00:10:09,2,afternoon,99 days 20:57:43
19139,,2023-09-25 02:11:51,2023-09-25 02:39:33,479422436838251,desktop,google,windows,,FR,0 days 00:27:42,0,night,39 days 12:11:50
19140,4098225495.0,2023-01-12 05:54:05,2023-01-12 06:46:34,479843799471566,mobile,google,ios,FR,FR,0 days 00:52:29,3,night,
