,user_id,session_count,avg_days_btw,sum_duration_in_min,avg_duration_in_min,visits_p1,visits_p2,visits_p3,visits_p4,visits_p5,visits_p6,time_in_sec_p1,time_in_sec_p2,time_in_sec_p3,time_in_sec_p4,time_in_sec_p5,time_in_sec_p6,ctc_p1,ctc_p2,ctc_p3,ctc_p4,ctc_p5,ctc_p6,perc_time_p1,perc_time_p2,perc_time_p3,perc_time_p4,perc_time_p5,perc_time_p6,minutes_mon,minutes_tue,minutes_wed,minutes_thu,minutes_fri,minutes_sat,minutes_sun,avg_mon,avg_tue,avg_wed,avg_thu,avg_fri,avg_sat,avg_sun,minutes_afternoon,minutes_evening,minutes_morning,minutes_night,avg_afternoon,avg_evening,avg_morning,avg_night,device_type,device_browser,device_operating_system,device_language,country,first_visit_campaign_id,first_visit_medium,first_visit_referrer
5209,336626807405909,5,63.0,137.0,27.0,3.0,6.0,3.0,3.0,3.0,8.0,160.0,1517.0,3152.0,901.0,925.0,1593.0,0.0,1.0,0.0,0.0,0.0,0.0,0.019398642095053348,0.18392337536372455,0.3821532492725509,0.10923860329776916,0.11214839961202716,0.19313773035887488,42.0,0.0,32.0,0.0,0.0,28.0,36.0,21.0,0.0,32.0,0.0,0.0,28.0,36.0,36.0,0.0,28.0,74.0,36.0,0.0,28.0,25.0,mobile,bing,ios,EN,,9fa01fb1a0,paid,google
5210,336631204980938,2,162.0,81.0,41.0,1.0,1.0,2.0,1.0,1.0,1.0,1319.0,627.0,1356.0,35.0,915.0,623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27056410256410257,0.1286153846153846,0.27815384615384614,0.0071794871794871795,0.18769230769230769,0.12779487179487178,0.0,54.0,27.0,0.0,0.0,0.0,0.0,0.0,54.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,41.0,mobile,google,android,FR,FR,73dc9eab7b,paid,google
5211,336644342648052,3,104.0,105.0,35.0,2.0,3.0,1.0,4.0,3.0,3.0,337.0,471.0,133.0,3709.0,1048.0,588.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05361119949093223,0.07492841234489342,0.021158129175946547,0.5900413617562839,0.16671969455933822,0.0935412026726058,53.0,0.0,0.0,0.0,22.0,0.0,30.0,53.0,0.0,0.0,0.0,22.0,0.0,30.0,30.0,53.0,0.0,22.0,30.0,53.0,0.0,22.0,mobile,google,ios,FR,,73dc9eab7b,paid,google
5212,336645495993835,7,51.0,228.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,84.0,0.0,55.0,0.0,82.0,0.0,7.0,42.0,0.0,27.0,0.0,41.0,0.0,99.0,27.0,101.0,0.0,25.0,27.0,51.0,,bing,,,FR,,,
5213,336727084018794,3,73.0,157.0,52.0,1.0,2.0,2.0,1.0,1.0,2.0,1299.0,766.0,3012.0,1708.0,1195.0,1413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1382944746087512,0.08155009049292027,0.3206643244969658,0.18183753859256893,0.12722239965932078,0.15043117214947302,0.0,0.0,52.0,0.0,53.0,52.0,0.0,0.0,0.0,52.0,0.0,53.0,52.0,0.0,0.0,0.0,53.0,104.0,0.0,0.0,53.0,52.0,desktop,bing,windows,,FR,242649bfe1,organic,google
5214,336765603158197,3,110.0,72.0,24.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,466.0,0.0,354.0,638.0,2882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10737327188940092,0.0,0.0815668202764977,0.14700460829493087,0.6640552995391705,59.0,0.0,0.0,0.0,14.0,0.0,0.0,29.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,14.0,24.0,34.0,0.0,14.0,24.0,34.0,mobile,google,ios,FR,FR,67bac78ff1,paid,google
5215,336775601505055,4,92.0,112.0,28.0,0.0,0.0,1.0,4.0,3.0,5.0,0.0,0.0,950.0,1883.0,2686.0,1226.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14084507042253522,0.27916975537435135,0.3982209043736101,0.18176426982950333,20.0,15.0,0.0,23.0,55.0,0.0,0.0,20.0,15.0,0.0,23.0,55.0,0.0,0.0,77.0,20.0,0.0,15.0,39.0,20.0,0.0,15.0,mobile,google,android,FR,FR,f28414dfd1,organic,google
5216,336787179813330,2,171.0,83.0,42.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,445.0,2397.0,715.0,1433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08917835671342686,0.4803607214428858,0.1432865731462926,0.2871743486973948,0.0,57.0,0.0,0.0,26.0,0.0,0.0,0.0,57.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,26.0,57.0,0.0,0.0,26.0,57.0,0.0,mobile,,ios,FR,FR,67bac78ff1,paid,google
5217,336795012743537,6,40.0,229.0,38.0,6.0,4.0,6.0,5.0,3.0,1.0,5016.0,1085.0,3948.0,2002.0,442.0,1223.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3657042869641295,0.07910469524642753,0.2878390201224847,0.14596092155147272,0.032225138524351125,0.08916593759113445,92.0,12.0,0.0,47.0,21.0,56.0,0.0,46.0,12.0,0.0,47.0,21.0,56.0,0.0,103.0,12.0,21.0,93.0,51.0,12.0,21.0,46.0,mobile,yahoo,ios,FR,FR,67bac78ff1,link,
5218,336815421418782,6,60.0,219.0,36.0,6.0,3.0,1.0,2.0,3.0,6.0,1727.0,3516.0,1359.0,1231.0,1007.0,4302.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1314107441789682,0.2675391873383047,0.10340891797291128,0.09366915233602191,0.07662456247146553,0.32734743570232844,40.0,44.0,74.0,36.0,26.0,0.0,0.0,40.0,44.0,37.0,36.0,26.0,0.0,0.0,90.0,44.0,50.0,36.0,45.0,44.0,25.0,36.0,desktop,google,windows,,FR,f28414dfd1,link,
5219,336822908755369,1,0.0,32.0,32.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,84.0,572.0,0.0,906.0,376.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.043343653250773995,0.2951496388028896,0.0,0.4674922600619195,0.19401444788441694,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,32.0,mobile,bing,android,EN,FR,7b9f593535,paid,google
5220,336851558158288,2,208.0,45.0,23.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,147.0,1110.0,712.0,633.0,117.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.054063994115483634,0.4082383229128356,0.2618609783008459,0.23280617874218462,0.04303052592865024,0.0,0.0,0.0,0.0,0.0,6.0,40.0,0.0,0.0,0.0,0.0,0.0,6.0,40.0,0.0,0.0,45.0,0.0,0.0,0.0,23.0,0.0,mobile,,ios,FR,FR,45c82b38c6,paid,google
5221,336862416811066,6,49.0,178.0,30.0,6.0,2.0,8.0,1.0,2.0,2.0,3209.0,149.0,2399.0,222.0,875.0,3825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30049630115179327,0.013952617286262759,0.22464650248150575,0.020788463339263975,0.08193651090926117,0.3581796048319131,16.0,0.0,49.0,0.0,0.0,65.0,49.0,16.0,0.0,25.0,0.0,0.0,32.0,49.0,64.0,0.0,7.0,107.0,32.0,0.0,7.0,36.0,desktop,google,windows,,FR,f115ad964e,affiliation,cj
5222,336892941499208,1,0.0,51.0,51.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,695.0,0.0,1879.0,0.0,499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2261633582818093,0.0,0.6114546046208916,0.0,0.16238203709729906,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,0.0,51.0,0.0,mobile,yahoo,ios,EN,,7b9f593535,paid,google
5223,336900813289409,4,65.0,106.0,27.0,4.0,4.0,3.0,3.0,1.0,3.0,601.0,1148.0,551.0,2011.0,24.0,2035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09434850863422292,0.18021978021978022,0.08649921507064365,0.31569858712715854,0.0037676609105180532,0.3194662480376766,0.0,0.0,53.0,0.0,54.0,0.0,0.0,0.0,0.0,53.0,0.0,18.0,0.0,0.0,106.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,desktop,,windows,,FR,67bac78ff1,organic,google
5224,336931012388554,3,51.0,59.0,20.0,0.0,1.0,6.0,2.0,0.0,4.0,0.0,1466.0,1099.0,630.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4151798357405834,0.3112432738600963,0.1784197111299915,0.0,0.0951571792693288,1.0,11.0,0.0,47.0,0.0,0.0,0.0,1.0,11.0,0.0,47.0,0.0,0.0,0.0,47.0,11.0,0.0,0.0,47.0,6.0,0.0,0.0,desktop,google,windows,,FR,45c82b38c6,link,
5225,336936782246973,4,80.0,66.0,17.0,4.0,3.0,4.0,5.0,0.0,2.0,2538.0,419.0,377.0,305.0,0.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6388119808708784,0.10546186760634281,0.0948905109489051,0.07676818525044048,0.0,0.08406745532343317,0.0,19.0,0.0,47.0,0.0,0.0,0.0,0.0,10.0,0.0,24.0,0.0,0.0,0.0,0.0,47.0,4.0,15.0,0.0,24.0,4.0,15.0,,google,,,FR,,organic,google
5226,336939762229021,2,127.0,39.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,16.0,0.0,0.0,0.0,0.0,23.0,0.0,16.0,0.0,0.0,0.0,0.0,23.0,0.0,23.0,0.0,16.0,0.0,23.0,0.0,16.0,mobile,google,ios,Other,FR,,,
5227,337007476266658,2,15.0,38.0,19.0,2.0,0.0,2.0,1.0,0.0,3.0,1503.0,0.0,233.0,288.0,0.0,282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6517779705117086,0.0,0.101040763226366,0.12489158716392021,0.0,0.1222896790980052,0.0,0.0,15.0,0.0,23.0,0.0,0.0,0.0,0.0,15.0,0.0,23.0,0.0,0.0,0.0,15.0,0.0,23.0,0.0,15.0,0.0,23.0,mobile,google,ios,,FR,9fa01fb1a0,organic,google
5228,337031475618339,3,93.0,120.0,40.0,4.0,2.0,4.0,0.0,3.0,1.0,2472.0,1236.0,1908.0,0.0,1239.0,367.0,0.0,0.0,1.0,0.0,0.0,0.0,0.34228745499861535,0.17114372749930767,0.26419274439213514,0.0,0.17155912489615066,0.050816948213791194,0.0,31.0,0.0,0.0,30.0,0.0,60.0,0.0,31.0,0.0,0.0,30.0,0.0,60.0,31.0,60.0,30.0,0.0,31.0,60.0,30.0,0.0,mobile,google,ios,FR,FR,67bac78ff1,link,
5229,337188089088803,3,161.0,108.0,36.0,4.0,4.0,6.0,2.0,2.0,2.0,1495.0,953.0,1269.0,598.0,1607.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23135252243887341,0.1474775611265862,0.19637883008356546,0.09254100897554937,0.24868461776539771,0.08356545961002786,0.0,44.0,0.0,0.0,0.0,64.0,0.0,0.0,44.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,81.0,26.0,0.0,0.0,41.0,26.0,desktop,google,windows,,FR,67bac78ff1,link,
5230,337231409185859,4,59.0,109.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,53.0,0.0,52.0,5.0,0.0,0.0,0.0,26.0,0.0,52.0,5.0,74.0,0.0,35.0,0.0,37.0,0.0,17.0,0.0,mobile,,ios,Other,FR,,,
5231,337234749728596,5,25.0,78.0,16.0,3.0,4.0,3.0,4.0,6.0,2.0,361.0,2312.0,517.0,902.0,459.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07726883561643835,0.4948630136986301,0.11065924657534247,0.1930650684931507,0.09824486301369863,0.025898972602739725,43.0,0.0,16.0,18.0,0.0,0.0,0.0,22.0,0.0,16.0,9.0,0.0,0.0,0.0,14.0,0.0,24.0,41.0,7.0,0.0,12.0,41.0,mobile,google,ios,EN,FR,45c82b38c6,paid,google
5232,337258275054025,4,72.0,125.0,31.0,2.0,2.0,6.0,4.0,2.0,1.0,771.0,1831.0,1739.0,2831.0,318.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1028,0.24413333333333334,0.23186666666666667,0.3774666666666667,0.0424,0.0013333333333333333,59.0,0.0,0.0,0.0,0.0,25.0,41.0,29.0,0.0,0.0,0.0,0.0,25.0,41.0,31.0,28.0,25.0,41.0,31.0,28.0,25.0,41.0,desktop,yahoo,windows,,FR,f28414dfd1,paid,google
5233,337271007660794,3,121.0,132.0,44.0,1.0,1.0,0.0,2.0,1.0,2.0,346.0,1398.0,0.0,2091.0,3279.0,809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043670326896377634,0.17644831503218478,0.0,0.2639151836425596,0.41385838697463084,0.10210778745424713,41.0,0.0,37.0,55.0,0.0,0.0,0.0,41.0,0.0,37.0,55.0,0.0,0.0,0.0,41.0,55.0,37.0,0.0,41.0,55.0,37.0,0.0,mobile,google,ios,FR,PT,7b9f593535,paid,google
5234,337295134001997,1,0.0,25.0,25.0,1.0,1.0,1.0,1.0,0.0,0.0,530.0,465.0,344.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35169210351692104,0.3085600530856005,0.22826808228268083,0.11147976111479761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,desktop,google,windows,,FR,67bac78ff1,organic,google
5235,337370919021585,7,46.0,247.0,35.0,4.0,2.0,6.0,3.0,3.0,4.0,3796.0,240.0,4435.0,2690.0,2215.0,1467.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25574344809000876,0.016169238024658087,0.2987940443306609,0.18123020952637606,0.1492285926025736,0.09883446742572256,0.0,63.0,0.0,140.0,26.0,19.0,0.0,0.0,31.0,0.0,47.0,26.0,19.0,0.0,49.0,89.0,91.0,19.0,49.0,30.0,46.0,19.0,desktop,yahoo,windows,,FR,,paid,google
5236,337376718955935,1,0.0,38.0,38.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1590.0,0.0,665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70509977827051,0.0,0.29490022172949004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,38.0,0.0,0.0,0.0,38.0,0.0,0.0,mobile,,android,FR,FR,45c82b38c6,link,
5237,337447922194705,4,65.0,161.0,40.0,3.0,5.0,2.0,3.0,4.0,1.0,4334.0,1442.0,1109.0,600.0,1966.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44991176165265234,0.14969376102979343,0.11512509083359286,0.06228589224540641,0.20409010692411503,0.018893387314439947,34.0,30.0,0.0,56.0,0.0,41.0,0.0,34.0,30.0,0.0,56.0,0.0,41.0,0.0,0.0,34.0,56.0,71.0,0.0,34.0,56.0,36.0,desktop,google,windows,,FR,45c82b38c6,paid,google
5238,337451783067754,2,33.0,22.0,11.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,430.0,459.0,431.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.32575757575757575,0.3477272727272727,0.32651515151515154,0.0,0.0,0.0,0.0,0.0,6.0,0.0,16.0,0.0,0.0,0.0,0.0,6.0,0.0,16.0,0.0,6.0,0.0,16.0,0.0,6.0,0.0,16.0,mobile,google,android,FR,FR,7b9f593535,paid,google
5239,337459386535783,10,32.0,359.0,36.0,3.0,11.0,8.0,10.0,12.0,14.0,1511.0,3591.0,5978.0,2305.0,4264.0,3867.0,0.0,1.0,0.0,1.0,0.0,0.0,0.07022680795686931,0.16689905186837703,0.27783974716490056,0.1071295779884737,0.19817810001859082,0.1797267150027886,137.0,0.0,0.0,0.0,63.0,112.0,47.0,46.0,0.0,0.0,0.0,31.0,37.0,23.0,0.0,76.0,165.0,117.0,0.0,38.0,41.0,29.0,mobile,google,ios,FR,FR,67bac78ff1,link,
5240,337461062798459,2,104.0,75.0,37.0,1.0,1.0,2.0,3.0,2.0,2.0,180.0,112.0,1124.0,815.0,957.0,1307.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04004449388209121,0.024916573971078975,0.250055617352614,0.18131256952169078,0.2129032258064516,0.29076751946607343,24.0,0.0,0.0,0.0,0.0,0.0,51.0,24.0,0.0,0.0,0.0,0.0,0.0,51.0,24.0,51.0,0.0,0.0,24.0,51.0,0.0,0.0,mobile,google,ios,FR,FR,7b9f593535,paid,google
5241,337517624358648,3,35.0,85.0,28.0,3.0,0.0,4.0,3.0,2.0,1.0,2680.0,0.0,710.0,862.0,786.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5230288836846214,0.0,0.13856362217017953,0.1682279469164715,0.15339578454332553,0.01678376268540203,0.0,0.0,29.0,8.0,48.0,0.0,0.0,0.0,0.0,29.0,8.0,48.0,0.0,0.0,0.0,77.0,0.0,8.0,0.0,39.0,0.0,8.0,mobile,bing,ios,Other,FR,7db5e11944,paid,google
5242,337530764153742,2,15.0,30.0,15.0,1.0,0.0,1.0,1.0,1.0,3.0,7.0,0.0,269.0,47.0,818.0,674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003856749311294766,0.0,0.14820936639118457,0.025895316804407712,0.45068870523415977,0.37134986225895317,0.0,11.0,0.0,0.0,0.0,0.0,20.0,0.0,11.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,11.0,0.0,20.0,0.0,11.0,0.0,desktop,google,windows,,,f28414dfd1,organic,google
5243,337550514868345,1,0.0,16.0,16.0,1.0,1.0,0.0,2.0,0.0,0.0,480.0,314.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5144694533762058,0.3365487674169346,0.0,0.1489817792068596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,16.0,mobile,google,ios,FR,FR,67bac78ff1,paid,google
5244,337603691220574,1,0.0,50.0,50.0,2.0,1.0,0.0,1.0,0.0,1.0,901.0,412.0,0.0,1370.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30326489397509254,0.1386738471894985,0.0,0.4611242006058566,0.0,0.09693705822955234,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,mobile,,ios,FR,FR,f11dac0db6,paid,google
5245,337835929104567,2,169.0,56.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,12.0,0.0,44.0,0.0,0.0,0.0,0.0,12.0,0.0,44.0,0.0,0.0,56.0,0.0,0.0,0.0,28.0,0.0,0.0,mobile,bing,android,FR,FR,,,
5246,337843856717508,1,0.0,9.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,465.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8547794117647058,0.0,0.14522058823529413,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,mobile,google,,FR,FR,f115ad964e,organic,google
5247,337901054316363,5,65.0,198.0,40.0,6.0,4.0,4.0,8.0,5.0,4.0,1007.0,723.0,1944.0,4572.0,1546.0,2077.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0848428679753981,0.060914988625832,0.16378801920970595,0.38520515628949364,0.13025528688179291,0.1749936810177774,0.0,0.0,50.0,0.0,147.0,0.0,1.0,0.0,0.0,50.0,0.0,49.0,0.0,1.0,50.0,43.0,53.0,52.0,50.0,43.0,26.0,52.0,desktop,,windows,,FR,f11dac0db6,paid,google
5248,337964708070539,3,88.0,103.0,34.0,1.0,0.0,2.0,2.0,2.0,2.0,1153.0,0.0,473.0,899.0,1379.0,2298.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18590777168655273,0.0,0.07626572073524669,0.14495324089003547,0.22234762979683972,0.3705256368913254,0.0,55.0,16.0,0.0,32.0,0.0,0.0,0.0,55.0,16.0,0.0,32.0,0.0,0.0,0.0,0.0,71.0,32.0,0.0,0.0,35.0,32.0,mobile,yahoo,ios,FR,FR,67bac78ff1,paid,google
5249,338000777614424,1,0.0,34.0,34.0,1.0,1.0,1.0,1.0,1.0,1.0,915.0,282.0,6.0,82.0,73.0,686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44765166340508805,0.1379647749510763,0.0029354207436399216,0.040117416829745595,0.03571428571428571,0.3356164383561644,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,34.0,mobile,google,android,FR,FR,73dc9eab7b,paid,google
5250,338001868795102,3,108.0,57.0,19.0,3.0,3.0,0.0,1.0,1.0,2.0,411.0,1067.0,0.0,645.0,32.0,1249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12074030552291422,0.31345475910693305,0.0,0.18948296122209166,0.009400705052878966,0.36692126909518213,0.0,34.0,0.0,0.0,0.0,23.0,0.0,0.0,34.0,0.0,0.0,0.0,12.0,0.0,0.0,17.0,6.0,34.0,0.0,17.0,6.0,34.0,desktop,google,windows,,FR,7b9f593535,paid,google
5251,338018141238577,7,53.0,303.0,43.0,6.0,12.0,8.0,4.0,4.0,3.0,2419.0,7090.0,3648.0,1075.0,1906.0,2046.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13302903651561812,0.3899032116146062,0.20061592608886933,0.05911790585129784,0.10481742190937088,0.11251649802023757,0.0,95.0,64.0,40.0,0.0,53.0,51.0,0.0,48.0,32.0,40.0,0.0,53.0,51.0,0.0,87.0,175.0,40.0,0.0,44.0,44.0,40.0,mobile,,ios,FR,,67bac78ff1,affiliation,affise
5252,338081017580952,4,32.0,96.0,24.0,3.0,2.0,2.0,0.0,2.0,2.0,302.0,913.0,2396.0,0.0,1627.0,541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05225817615504413,0.15798581069389167,0.4146046028724693,0.0,0.2815365980273404,0.09361481225125454,0.0,0.0,16.0,20.0,57.0,4.0,0.0,0.0,0.0,16.0,20.0,57.0,4.0,0.0,57.0,39.0,0.0,0.0,57.0,13.0,0.0,0.0,desktop,google,windows,,FR,7b9f593535,link,
5253,338091726260577,4,62.0,95.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,37.0,0.0,0.0,0.0,57.0,1.0,0.0,37.0,0.0,0.0,0.0,29.0,94.0,0.0,1.0,0.0,31.0,0.0,1.0,0.0,mobile,google,ios,FR,FR,,,
5254,338117592036157,3,48.0,102.0,34.0,0.0,3.0,1.0,1.0,5.0,1.0,0.0,2383.0,994.0,128.0,831.0,1779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38969746524938675,0.162551103843009,0.020932134096484055,0.13589533932951758,0.2909239574816026,0.0,24.0,0.0,0.0,50.0,0.0,28.0,0.0,24.0,0.0,0.0,50.0,0.0,28.0,28.0,0.0,74.0,0.0,28.0,0.0,37.0,0.0,mobile,google,ios,EN,UK,9fa01fb1a0,organic,google
5255,338135986562368,11,27.0,318.0,29.0,5.0,7.0,10.0,8.0,12.0,7.0,739.0,6294.0,3803.0,1576.0,5052.0,1632.0,0.0,1.0,0.0,1.0,0.0,0.0,0.038699204021784665,0.3295978215333054,0.1991516547968161,0.0825303728529535,0.26455802262253875,0.0854629241726016,51.0,51.0,58.0,6.0,0.0,93.0,60.0,25.0,51.0,29.0,6.0,0.0,31.0,30.0,168.0,121.0,6.0,24.0,42.0,30.0,6.0,12.0,desktop,bing,windows,,FR,67bac78ff1,paid,google
5256,338187787083137,3,120.0,56.0,19.0,5.0,0.0,0.0,2.0,2.0,3.0,559.0,0.0,0.0,65.0,486.0,2279.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16494541162584833,0.0,0.0,0.019179699026261435,0.1434051342578932,0.6724697550899971,0.0,0.0,2.0,0.0,0.0,52.0,2.0,0.0,0.0,2.0,0.0,0.0,52.0,2.0,0.0,0.0,54.0,2.0,0.0,0.0,27.0,2.0,mobile,google,ios,FR,FR,73dc9eab7b,paid,google
5257,338202208246604,4,40.0,157.0,39.0,0.0,3.0,2.0,3.0,3.0,5.0,0.0,2892.0,688.0,2908.0,1374.0,1581.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3062586042571217,0.07285820184263475,0.3079529810441597,0.14550460658688977,0.16742560626919412,0.0,61.0,0.0,0.0,49.0,47.0,0.0,0.0,30.0,0.0,0.0,49.0,47.0,0.0,49.0,0.0,108.0,0.0,49.0,0.0,36.0,0.0,mobile,google,android,FR,FR,9fa01fb1a0,organic,google
5258,338276115537010,5,76.0,208.0,42.0,3.0,5.0,4.0,3.0,4.0,5.0,519.0,1669.0,4608.0,1059.0,1301.0,3302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04165997752448226,0.1339701396692888,0.3698828062289292,0.0850056188794349,0.10443088778295072,0.2650505699149141,95.0,0.0,0.0,55.0,0.0,0.0,58.0,47.0,0.0,0.0,28.0,0.0,0.0,58.0,0.0,0.0,76.0,132.0,0.0,0.0,38.0,44.0,desktop,,windows,,FR,73dc9eab7b,paid,google
5259,338320183785678,3,156.0,124.0,41.0,0.0,2.0,1.0,0.0,4.0,3.0,0.0,1296.0,814.0,0.0,3715.0,1665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17303070761014686,0.10867823765020027,0.0,0.4959946595460614,0.22229639519359146,64.0,0.0,60.0,0.0,0.0,0.0,0.0,32.0,0.0,60.0,0.0,0.0,0.0,0.0,59.0,0.0,60.0,5.0,59.0,0.0,60.0,5.0,mobile,,android,FR,,73dc9eab7b,paid,google
5260,338400227827143,3,147.0,67.0,22.0,2.0,1.0,1.0,1.0,2.0,3.0,757.0,1438.0,0.0,5.0,404.0,1428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18774801587301587,0.3566468253968254,0.0,0.001240079365079365,0.1001984126984127,0.3541666666666667,43.0,24.0,0.0,0.0,0.0,1.0,0.0,43.0,24.0,0.0,0.0,0.0,1.0,0.0,67.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,mobile,bing,android,FR,FR,67bac78ff1,paid,google
5261,338405487360982,3,88.0,137.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,57.0,0.0,0.0,30.0,0.0,50.0,0.0,57.0,0.0,0.0,30.0,0.0,50.0,0.0,50.0,30.0,57.0,0.0,50.0,30.0,57.0,desktop,,windows,,FR,,,
5262,338423437362102,7,41.0,144.0,21.0,1.0,6.0,8.0,3.0,4.0,6.0,117.0,1258.0,2950.0,1119.0,1472.0,1731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013530704290505378,0.1454839828842373,0.3411587833930843,0.12940904359893604,0.17023245056088818,0.2001850352723488,0.0,45.0,38.0,3.0,0.0,38.0,19.0,0.0,45.0,38.0,3.0,0.0,19.0,10.0,1.0,58.0,85.0,0.0,1.0,19.0,28.0,0.0,,google,,,FR,f11dac0db6,paid,google
